t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible
14.645833333333332,3.2537897018704456,2.742789612692648,1.0062047097206424,0.36139299182054596,1.46536529872237,703,True
14.666666666666666,3.2554900996524254,2.7503197236434618,1.006159525763148,0.35728611948900346,1.47187889023407,704,True
14.6875,3.2570533586623114,2.7577844273494496,1.0061125498604067,0.35324520676125937,1.4758629778703063,705,True
14.708333333333332,3.258493009420756,2.765211971840982,1.0060631255601742,0.34925752043121006,1.4783798959135386,706,True
14.729166666666666,3.2597931774651263,2.772640428135328,1.0060116145394287,0.34528395486220353,1.4807876994483706,707,True
14.75,3.260954262596936,2.780061228838126,1.005957136975077,0.3413292804736295,1.4830855859595298,708,True
14.770833333333332,3.2620055344486363,2.787456864457634,1.0059003997908844,0.33742599079737223,1.4852996813844557,709,True
14.791666666666666,3.2629592365912847,2.7948369350202302,1.0058428897732579,0.3335769516940086,1.4874434503319673,710,True
14.8125,3.2638085014856633,2.802195904688033,1.0057847695152315,0.3297800011168676,1.4895090932217472,711,True
14.833333333333332,3.2645770351565884,2.809510721856611,1.0057289080074705,0.3260674669555338,1.491515838597643,712,True
14.854166666666666,3.265296327829371,2.8167894270828824,1.0056763009957073,0.3224600378052471,1.4934956554615244,713,True
14.875,3.2659524145780314,2.8240456135282272,1.0056252658047953,0.31893929916822367,1.4954368521897017,714,True
14.895833333333332,3.266527194710527,2.831244561170176,1.0055748122327381,0.31550946449566303,1.4973150221807714,715,True
14.916666666666666,3.267054192781381,2.8383438691298783,1.0055249321782165,0.3122197485835686,1.4991545497827679,716,True
14.9375,3.267577874119216,2.84535026871928,1.0054756887829184,0.30910263873187044,1.50099926406989,717,True
14.958333333333332,3.2680968955773775,2.8522782965958084,1.00542570838966,0.30614879615375395,1.5028495861837181,718,True
14.979166666666666,3.2685974800266555,2.8590947275619087,1.0053729900114063,0.30336079360916923,1.5046844792703786,719,True
15.0,3.2690929073949424,2.8657582940599613,1.0053184322184328,0.30076587929021625,1.506507360812223,720,True
15.020833333333332,3.2695880962940014,2.8722759007919407,1.005261133528648,0.2983602968022726,1.5083228077021753,721,True
15.041666666666666,3.2700548825154523,2.8786660403746303,1.005201930907,0.29610577403010363,1.5101055928452882,722,True
15.0625,3.2704769742971305,2.8849160489214536,1.0051412010018201,0.2939873149789306,1.5118358317556324,723,True
15.083333333333332,3.2708721309184776,2.8910204455903417,1.0050805315293414,0.2920172364574824,1.5135283545986864,724,True
15.104166666666666,3.2712463257313202,2.8970207547751774,1.0050208673796832,0.29018012212944566,1.5151966907580439,725,True
15.125,3.2715734036907786,2.9029620707789086,1.0049642073742582,0.28843216993700066,1.516824360016938,726,True
15.145833333333332,3.271841853103109,2.9088394980273913,1.004908678297417,0.2867617919825752,1.5183985502510577,727,True
15.166666666666666,3.2720694455069568,2.9146383797164415,1.0048545483587752,0.2851875804372712,1.519932720084237,728,True
15.1875,3.272256194276797,2.9203910753029083,1.0048016261792347,0.2836971480778002,1.521433686508189,729,True
15.208333333333332,3.272388045138861,2.9261352425236695,1.0047476754480464,0.2822654600792794,1.5228962196109408,730,True
15.229166666666666,3.272483417992595,2.9318574521463954,1.0046954000977357,0.28091398450590865,1.524335036673113,731,True
15.25,3.2725650637286026,2.9375333195030895,1.0046461110391687,0.2796701387089236,1.525766225678024,732,True
15.270833333333332,3.2726103335555163,2.94318408231468,1.0045988274372677,0.2785059993563383,1.5271725494448805,733,True
15.291666666666666,3.2725920152758126,2.948835076747395,1.0045525849205,0.27738958558863047,1.5285336690196345,734,True
15.3125,3.2725345075835297,2.9544590751093227,1.0045074890780754,0.27635005178484096,1.5298665611250475,735,True
15.333333333333332,3.2724729077699815,2.9600171719488144,1.0044634149331662,0.27542700317954505,1.5311952400730944,736,True
15.354166666666666,3.2723975370967726,2.965516153893165,1.0044202979983998,0.27460716103754856,1.5325114785567346,737,True
15.375,3.2722933218801433,2.970967355846784,1.0043707117417862,0.27387159525620836,1.5338031162189316,738,True
15.395833333333332,3.2721788230478035,2.9763317702908,1.004319448497711,0.27324010402680526,1.5350775831684789,739,True
15.416666666666666,3.2720615323312168,2.981562091922769,1.0042700931140651,0.2727190266994162,1.5363289799883608,740,True
15.4375,3.271908552644539,2.9866580581707747,1.0042206748625573,0.2722684015990798,1.537524417393525,741,True
15.458333333333332,3.2716903963240584,2.9916356689580392,1.0041719124003654,0.27185113268401107,1.5386387604471734,742,True
15.479166666666666,3.2714293421277145,2.9964793127117937,1.0041246475208117,0.2714835091198657,1.5396884578922059,743,True
15.5,3.2711582194418782,3.0011713127654756,1.0040735116056052,0.2711913447020117,1.54069935704764,744,True
15.520833333333332,3.2708639398874264,3.005740084644036,1.0040226107616796,0.2709546159422276,1.5416655849554703,745,True
15.541666666666666,3.27052803075717,3.0102187846105686,1.0039758323550543,0.27075015462079594,1.5425777367227542,746,True
15.5625,3.2701814076717284,3.014588845845208,1.0039314172426497,0.2706035541453728,1.5434597626026354,747,True
15.583333333333332,3.2698622883545454,3.0188201627446647,1.003887197993537,0.27054567730778556,1.5443391447914312,748,True
15.604166666666666,3.269563168334749,3.022927961485745,1.0038419826016813,0.2705637706177079,1.5452120364962267,749,True
15.625,3.269268001083777,3.026933472459997,1.0037877883131738,0.27063816376614686,1.5460682934435914,750,True
15.645833333333332,3.268988411160389,3.0308275124071082,1.0037324121080584,0.27077487283709567,1.5469157660131867,751,True
15.666666666666666,3.268722322269681,3.034616039456367,1.0036767167180236,0.2709676639739135,1.5477534908474846,752,True
15.6875,3.2684424613250385,3.0383302852900673,1.0036248128271699,0.27118942656507594,1.5485638304039828,753,True
15.708333333333332,3.2681429096504995,3.041979531786261,1.003579330802788,0.27143270380303364,1.5493434407439275,754,True
15.729166666666666,3.267828959117251,3.0455643416193223,1.00353495663434,0.2717001223544795,1.550097208132618,755,True
15.75,3.267473701325427,3.049114679059414,1.0034941556226478,0.271968089531379,1.5508079899426432,756,True
15.770833333333332,3.267055657561846,3.0526480083554457,1.003456890990458,0.27221772006044154,1.5514603744235436,757,True
15.791666666666666,3.2666026601826124,3.0561409814871885,1.0034225023356742,0.2724711025797562,1.5520739051813823,758,True
15.8125,3.26614974835282,3.0595743002296163,1.0033908434963612,0.2727568213917569,1.5526759919328026,759,True
15.833333333333332,3.265682600607824,3.062978364674532,1.003361474981354,0.2730655932131785,1.553261904097966,760,True
15.854166666666666,3.2651791491110598,3.066390939857792,1.0033338844620425,0.2733840756226904,1.553822031698145,761,True
15.875,3.26466574250285,3.069801581852449,1.0033076757103883,0.2737355599886394,1.5543783393484425,762,True
15.895833333333332,3.26417670001883,3.073191550035853,1.0032818861610895,0.2741479575088313,1.5549576765850568,763,True
15.916666666666666,3.263696908024475,3.0765876331352096,1.0032566615412395,0.27461305630890187,1.55555384779304,764,True
15.9375,3.263203369890275,3.0800205452767737,1.003231930744337,0.2751176965669882,1.5561546154713481,765,True
15.958333333333332,3.262721521909472,3.0834723912578776,1.0032077488722926,0.27568193235967625,1.556778714646156,766,True
15.979166666666666,3.2622847209459533,3.086916912906962,1.0031834193253848,0.27632943880371175,1.5574495687193757,767,True
16.0,3.2618768769714457,3.0903727297957753,1.0031593313298437,0.2770500141806703,1.558157713891146,768,True
16.020833333333332,3.261473985089972,3.0938614367654806,1.0031357522041775,0.27782808917097845,1.5588873032612567,769,True
16.041666666666664,3.2611001773277835,3.0973556992336673,1.003112867476858,0.2786774564219444,1.5596525659356089,770,True
16.0625,3.2607872104784104,3.1008200030492548,1.0030905343648546,0.27961436580873805,1.560472057475857,771,True
