t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible,fallback_count,tts_activated,solve_ms
3.333333333333333,1.467758089725377,1.9669416246695013,1.0000936977133987,1.8479650665588288,0.23403255732974532,160,True,0,True,244.0664768218994
3.3541666666666665,1.4870952503344976,1.966605691823511,1.0003175232810935,1.8321530172321947,0.23355039177101594,161,True,0,True,181.17213249206543
3.375,1.506498844603582,1.966999366755815,1.000564901629656,1.815939516770086,0.23304025178206172,162,True,0,True,187.81065940856934
3.395833333333333,1.525945973050206,1.968206014308674,1.0008080221065287,1.7992872911726523,0.23242655524963102,163,True,0,True,192.55447387695312
3.4166666666666665,1.5454059835332365,1.9702912634672753,1.0010302322531257,1.782174204787856,0.2316512474354932,164,True,0,True,217.24271774291992
3.4375,1.5648992106211597,1.9732667370504382,1.0012234192550244,1.7645670759927201,0.2307163440452365,165,True,0,True,256.7484378814697
3.458333333333333,1.5844568727963928,1.9771297426792565,1.001368960329112,1.7464328736991737,0.22964730656655535,166,True,0,True,180.0220012664795
3.4791666666666665,1.6040622785387177,1.9819222067154336,1.001450534913071,1.7277518975330985,0.22842554604151716,167,True,0,True,216.53175354003906
3.5,1.623674307267974,1.9876928410488297,1.0014742757532358,1.708519935507654,0.22702368010444557,168,True,0,True,158.06150436401367
3.520833333333333,1.6432812860597632,1.9944369226274579,1.001452088631213,1.6887406194830457,0.22547459704283973,169,True,0,True,164.4001007080078
3.5416666666666665,1.662881351704023,2.002111356397517,1.0013941332349254,1.668433387420409,0.22385440359058734,170,True,0,True,186.39206886291504
3.5625,1.6824330214696677,2.010686735169011,1.0013063822918369,1.6476423111582175,0.22221573938566203,171,True,0,True,178.62439155578613
3.583333333333333,1.7018972841590774,2.020134347548541,1.0011910894316687,1.6264097812118987,0.22060883372593237,172,True,0,True,225.91590881347656
3.6041666666666665,1.7212806143508375,2.03038070361344,1.0010637542928214,1.6047697587920002,0.2191410153571876,173,True,0,True,184.2799186706543
3.625,1.7405895843630959,2.0413490233167004,1.000938353820027,1.582759353350488,0.21792283838092313,174,True,0,True,252.22444534301758
3.645833333333333,1.7597837961774048,2.0530085362567143,1.0008147498589963,1.5604261368113879,0.21699998976374119,175,True,0,True,284.55185890197754
3.6666666666666665,1.7788189170641782,2.0653323202953824,1.0006892028279524,1.5378190348039193,0.21640679729515294,176,True,0,True,266.7982578277588
3.6875,1.7977023814798192,2.078242414168595,1.000575960288928,1.5149775385355695,0.21624235504759864,177,True,0,True,248.59166145324707
3.708333333333333,1.8164515029120907,2.091649606893426,1.0004885913778487,1.4919409238764954,0.21661552168475778,178,True,0,False,335.7551097869873
