t,x,y,z,dist_to_goal,min_dist_to_obs,step_count
8.208333333333332,1.6043419306145434,0.4166175615603463,1.0076701355057225,2.936287639325859,0.5399787131699887,394
8.229166666666666,1.6105101282925527,0.41991588283154585,1.0077048347431037,2.9304565377635137,0.5421521238700844,395
8.25,1.6166872683601006,0.4231684174662055,1.007740760494102,2.9246666541049917,0.5444156923967511,396
8.270833333333332,1.6228488453718668,0.4263742917592349,1.0077790517413057,2.9189304723575336,0.5467509299290949,397
8.291666666666666,1.6290192996861663,0.4295239572596541,1.0078181655709413,2.9132449760787322,0.5491808963456255,398
8.3125,1.635230868158929,0.43265267828152393,1.0078576946618119,2.9075640658335735,0.5517049015492834,399
8.333333333333332,1.6414672183632424,0.43580021622908544,1.0078982486653802,2.9018604777288126,0.5542842549420084,400
8.354166666666666,1.6477032166256456,0.4389540077821378,1.0079390725202466,2.896157142396158,0.5569084328041902,401
8.375,1.653957669395494,0.4420904442418408,1.0079796901949623,2.890466212685026,0.5596067157528801,402
8.395833333333332,1.6602507400225848,0.44523124838833766,1.0080203046441287,2.884759223766869,0.5623800829478456,403
8.416666666666666,1.6665534248676757,0.4484024925312314,1.0080615590541784,2.8790266753865517,0.5651897355196642,404
8.4375,1.672828651134692,0.45157854000808295,1.0081037054661728,2.8733084409855087,0.5680233243222184,405
8.458333333333332,1.6790881571157035,0.45472370259355865,1.0081457162402612,2.86763070835561,0.5709115716581565,406
8.479166666666666,1.685350809232879,0.45784818657808535,1.0081857201371625,2.861975776152401,0.5738617284861678,407
8.5,1.6915875963689382,0.4609780808857111,1.0082251580209294,2.856333834995988,0.5768340964726546,408
8.520833333333332,1.6977621388696988,0.4641053136184126,1.0082655674099905,2.850728613352067,0.5798040221163103,409
8.541666666666666,1.7038867604492742,0.4672172958810944,1.0083066892152706,2.845165506101231,0.5827876196141557,410
8.5625,1.709980962824989,0.4703470330635706,1.0083476334703672,2.8396061227551925,0.5857794493881987,411
8.583333333333332,1.7160157621332004,0.47353149491238666,1.0083889846250165,2.8340305230101293,0.5887337387949072,412
8.604166666666666,1.7219545021692968,0.4767551805830355,1.0084305382265277,2.828468806123672,0.5916296564433066,413
8.625,1.727809463805495,0.4799918065601218,1.0084719145993641,2.822938509554177,0.5944915521397884,414
8.645833333333332,1.7336003443020105,0.48326021372291883,1.0085123364639117,2.817413654338686,0.5973235045855603,415
8.666666666666666,1.7393056921494112,0.48658393292101343,1.0085511668150566,2.8118825698367234,0.6000938642049363,416
8.6875,1.7449052719670162,0.4899395355881663,1.0085889862979078,2.806374900476621,0.6027987270484323,417
8.708333333333332,1.750428300432207,0.4932988048772944,1.008626932057426,2.8009024863331224,0.6054770760369081,418
8.729166666666666,1.7559109132189739,0.4966790364800197,1.008665962348486,2.7954335265124217,0.6081482814178665,419
8.75,1.7613406798124542,0.5001021403194664,1.0087039541717837,2.7899537593195,0.6107894931599005,420
8.770833333333332,1.76669657928804,0.5035491744497617,1.0087409872064506,2.784489263184118,0.6133931611751289,421
8.791666666666666,1.7720054845206419,0.5070046218861143,1.0087787627853566,2.779041840638716,0.6159895801654101,422
8.8125,1.7773013876786705,0.5104993762472505,1.008817851697925,2.773568641073518,0.6185903918186373,423
8.833333333333332,1.7825697272141494,0.5140683080374594,1.0088574717962924,2.768044671063997,0.6211650162732005,424
8.854166666666666,1.7877879766995035,0.5176939321406594,1.0088968479992246,2.7624953498367932,0.6237039781911933,425
8.875,1.7929824271435928,0.52134780495458,1.0089364231004605,2.7569345267607432,0.6262445970586508,426
8.895833333333332,1.798186441996032,0.5250463588028084,1.0089765060265516,2.7513327555818905,0.6288070614894978,427
8.916666666666666,1.8033848561726435,0.5288101644451484,1.0090164147976277,2.745678113239493,0.6313683955652281,428
8.9375,1.8085545865458932,0.5326084525149345,1.0090558929817444,2.740008253826851,0.6339247175682228,429
8.958333333333332,1.8137212474735913,0.5364006439689698,1.0090951579086849,2.7343485124668185,0.636518356201502,430
8.979166666666666,1.8189174451702277,0.5401917759953151,1.0091329484788278,2.7286802507718306,0.6391748425434294,431
9.0,1.824127843100977,0.5440016309516394,1.0091693498800163,2.72299236045858,0.6418711240658317,432
9.020833333333332,1.8293293737705374,0.5478174334368732,1.009205955484646,2.7173063508719424,0.6445931842344874,433
9.041666666666666,1.8345473244401427,0.551625420490352,1.0092432021807674,2.7116237676612203,0.6473695162293616,434
9.0625,1.8398143837049985,0.5554576048888584,1.009280871092854,2.7059017573300346,0.6502137339193519,435
9.083333333333332,1.845114720681599,0.5593502341795639,1.0093187858011736,2.7001144656392806,0.6530955394032345,436
9.104166666666666,1.8504242412179774,0.5632872366621566,1.0093568915467435,2.694286745617888,0.6485798377655074,437
9.125,1.855767608985586,0.5672412872024556,1.009394832223322,2.68843281154866,0.6438441602920828,438
9.145833333333332,1.8611768497201207,0.5712298946924763,1.0094319608446523,2.682523318432532,0.6390877358194913,439
9.166666666666666,1.8666355138577877,0.5752749678252485,1.009468473265537,2.6765455707103567,0.6342924977193019,440
9.1875,1.8721189437257317,0.5793461664131636,1.0095049134952296,2.670537586805615,0.6294928971498173,441
9.208333333333332,1.8776511566128817,0.5834018100138101,1.0095405087169467,2.6645271174081735,0.6247277877105917,442
9.229166666666666,1.8832634579538494,0.587445638340434,1.0095730026343543,2.658497826721554,0.6199906973620932,443
9.25,1.8889393296009673,0.5914961404675056,1.0096029203114654,2.6524401728915543,0.6152670295028226,444
9.270833333333332,1.894653797269307,0.5955414823219439,1.0096322276671263,2.6463755914336025,0.610572914505018,445
9.291666666666666,1.9004247785017272,0.5995722500294948,1.009661631739688,2.640305360690182,0.6059168602324261,446
9.3125,1.90627143699202,0.6036255675105913,1.0096909395605371,2.6341880161708278,0.6012614308535846,447
9.333333333333332,1.9121637785490126,0.6077431071962367,1.0097206060520247,2.62799832116573,0.5965698882711896,448
9.354166666666666,1.9180630671235834,0.6119140850553092,1.0097502677633052,2.6217621805954683,0.5918577539565057,449
9.375,1.9239793770194469,0.6161161504324604,1.0097802362237545,2.615495792833359,0.5871469972020895,450
9.395833333333332,1.929930769474,0.620372040563561,1.0098101698210105,2.609171060486846,0.5824143267699247,451
9.416666666666666,1.9358868861039171,0.6247092823941374,1.0098395912406728,2.6027753514020326,0.5776356486039285,452
9.4375,1.9418087335189615,0.6291030067588284,1.0098691512377556,2.59634718579063,0.5728389292023934,453
9.458333333333332,1.9477060112074958,0.633516669272874,1.0098991631802998,2.5899158262171116,0.5680599194132883,454
9.479166666666666,1.9535961143614988,0.6379587371532595,1.0099291078547419,2.583466393521071,0.5632893254597524,455
9.5,1.9594480397048528,0.6424424950509745,1.0099582914807896,2.5769992120264154,0.5585157749151597,456
9.520833333333332,1.9652223402519167,0.6469288761535548,1.009986198877751,2.5705657437929337,0.553779730350979,457
9.541666666666666,1.9709283665323296,0.6513671961580269,1.0100123529827987,2.564208400521042,0.5491306116429719,458
9.5625,1.9765864337721677,0.6557532363881439,1.0100333659598408,2.5579227675354694,0.5445713664058227,459
9.583333333333332,1.9821878396233286,0.6601096673628835,1.010052573866321,2.55169148151194,0.5400791890736079,460
9.604166666666666,1.9877351352124588,0.6644347341246514,1.010070334463869,2.545515012582511,0.5356552760831459,461
9.625,1.9932669680886692,0.6687185438092318,1.0100875514917576,2.5393870095390008,0.5313087231139602,462
9.645833333333332,1.9988114065077405,0.6729915485029682,1.0101061038999564,2.5332684552596594,0.5270093056320517,463
9.666666666666666,2.004351244809522,0.6772824045641223,1.0101258999969596,2.527139886454749,0.5227291019352514,464
9.6875,2.0098676333921537,0.6815671320514792,1.0101463112181746,2.5210307444019384,0.5184923515386095,465
9.708333333333332,2.0153911349685836,0.6858100253871098,1.0101671793287414,2.5149618739123594,0.5143354356748575,466
9.729166666666666,2.0209599967493492,0.6900201056822222,1.0101887365434647,2.508910171861432,0.5102510417535859,467
9.75,2.0265639619757563,0.6942116590439918,1.0102094780545219,2.5028667217523073,0.5062260815034982,468
9.770833333333332,2.03218387099598,0.6983533370184736,1.0102292514878488,2.496868049849716,0.5022924490618761,469
9.791666666666666,2.0378488024961854,0.7024101613117215,1.0102485678540747,2.490935371872324,0.49848737161534956,470
9.8125,2.0435954953021316,0.7063927808836237,1.0102677942265457,2.485045086067336,0.49480374020525736,471
9.833333333333332,2.0494121616154186,0.7103172093698831,1.0102858476852465,2.479187431166711,0.49122719337297643,472
9.854166666666666,2.0552780180916645,0.7141553579239526,1.010302792498796,2.4733967531194545,0.4877864309340277,473
9.875,2.061220451168405,0.7178774793542091,1.0103189583430585,2.4676905643626466,0.4845148698033637,474
9.895833333333332,2.067274571487706,0.7214996962024856,1.0103347307955421,2.4620412600237684,0.4814016835032266,475
9.916666666666666,2.0734269910050207,0.7250429868531265,1.0103508076273746,2.456435240726426,0.4784278355978638,476
9.9375,2.0796556590464634,0.7284761677969143,1.0103665175732448,2.450910380017676,0.47562494008087547,477
9.958333333333332,2.0859871693774066,0.7317563308177776,1.010380357080077,2.4454971987596035,0.4730408323860407,478
